titre,prix,adresse,image_lien,categorie
Bœufs,740 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3253864_uploaded_image1_1627751756.jpg,autres-animaux
Perruche ondulée,15 000 CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3243586_uploaded_image1_1627157324.jpg,autres-animaux
Bœufs,Prix sur demande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3240329_uploaded_image1_1626964752.jpg,autres-animaux
Chatons 2 et 3 mois,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3222114_uploaded_image1_1626003610.jpg,autres-animaux
Perruches ondulées,20 000 CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3215371_uploaded_image1_1625676061.jpg,autres-animaux
Oies,60 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3172011_uploaded_image1_1623695650.jpg,autres-animaux
Oies,60 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3172006_uploaded_image1_1623695521.jpg,autres-animaux
Cheval,450 000 CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3169679_uploaded_image1_1623583685.jpg,autres-animaux
Cailles,Prix sur demande,"Touba, Sénégal",https://images.coinafrique.com/thumb_3169648_uploaded_image3_1623581190.jpeg,autres-animaux
Couple dinde,Prix sur demande,"Touba, Sénégal",https://images.coinafrique.com/thumb_3169645_uploaded_image2_1623581040.jpeg,autres-animaux
Dinde,Prix sur demande,"Touba, Sénégal",https://images.coinafrique.com/thumb_3165522_uploaded_image1_1623360382.jpg,autres-animaux
Paonneau,Prix sur demande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3164991_uploaded_image1_1623339895.jpg,autres-animaux
Rat,Prix sur demande,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3156125_uploaded_image1_1622977662.jpg,autres-animaux
Poisson vivant,Prix sur demande,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3140939_uploaded_image1_1622373784.jpg,autres-animaux
Boeuf,800 000 CFA,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3140204_uploaded_image1_1622308324.jpg,autres-animaux
Oie géant,85 000 CFA,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3133835_uploaded_image1_1621994387.jpg,autres-animaux
Couple colvert,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3127244_uploaded_image1_1621622446.jpg,autres-animaux
Oiseaux exotiques,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3119376_uploaded_image1_1621259652.jpg,autres-animaux
Couple perruches ondulées,100 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3116528_uploaded_image1_1621091686.jpg,autres-animaux
Vache,300 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3095614_uploaded_image1_1620093462.jpg,autres-animaux
Trio dindes d’amérique,65 000 CFA,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3092550_uploaded_image1_1619979240.jpg,autres-animaux
Couple perruche arc en ciel,40 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3092218_uploaded_image1_1619966133.jpg,autres-animaux
Taureau - géniteur laitier,2 000 000 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3087054_uploaded_image1_1619718794.jpg,autres-animaux
Chaton,Prix sur demande,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3054622_uploaded_image1_1618231466.jpg,autres-animaux
Cheval,650 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3053064_uploaded_image1_1618156860.jpg,autres-animaux
Taureau géniteur laitier,2 000 000 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3039728_uploaded_image1_1617557251.jpg,autres-animaux
Oisillons,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3026572_uploaded_image1_1617014695.jpg,autres-animaux
Oie adulte,80 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3025291_uploaded_image1_1616933629.jpg,autres-animaux
Cheval,800 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3012715_uploaded_image1_1616282777.jpg,autres-animaux
Bœuf,425 000 CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3012014_uploaded_image1_1616250290.jpg,autres-animaux
Laor noir,35 000 CFA,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3005811_uploaded_image1_1615937465.jpg,autres-animaux
Porc,2 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3004606_uploaded_image1_1615897391.jpg,autres-animaux
Bœuf,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2968890_uploaded_image1_1614172978.jpg,autres-animaux
Chaton Angora turque,160 000 CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2966724_uploaded_image1_1614082274.jpg,autres-animaux
Couple oie de toulouse adulte,85 000 CFA,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2936871_uploaded_image1_1612659734.jpg,autres-animaux
Perroquet Sénégal avec cage,35 000 CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2930350_uploaded_image1_1612388040.jpg,autres-animaux
Jument arabe,1 500 000 CFA,"Kébémer, Sénégal",https://images.coinafrique.com/thumb_2924412_uploaded_image1_1612197584.jpg,autres-animaux
Perruches - inséparables,12 500 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2896567_uploaded_image1_1610914575.jpg,autres-animaux
Dinde rouge,70 000 CFA,"Louga, Sénégal",https://images.coinafrique.com/thumb_2888081_uploaded_image1_1610544422.jpg,autres-animaux
Chaton noir blanc,Prix sur demande,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_2886750_uploaded_image1_1610486302.jpg,autres-animaux
Bouc race laitière,Prix sur demande,"Saly, Sénégal",https://images.coinafrique.com/thumb_2881915_uploaded_image1_1610303521.jpg,autres-animaux
Canard Colvert,50 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_2876451_uploaded_image1_1610052488.jpg,autres-animaux
Chatons,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2860327_uploaded_image1_1609342553.jpg,autres-animaux
Veau,250 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2856538_uploaded_image1_1609162542.jpg,autres-animaux
Vache,550 000 CFA,"Bambey, Sénégal",https://images.coinafrique.com/thumb_2846588_uploaded_image1_1608636321.jpg,autres-animaux
Chaton Angora Turc,100 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2826620_uploaded_image1_1607777038.jpg,autres-animaux
Dinde d'amérique,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2735977_uploaded_image1_1604436594.jpg,autres-animaux
Vache,300 000 CFA,"Louga, Sénégal",https://images.coinafrique.com/thumb_2709747_uploaded_image1_1603289227.jpg,autres-animaux
Canard,35 000 CFA,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_2703622_uploaded_image1_1603049550.jpg,autres-animaux
Olpliitone 20 jours,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2701057_uploaded_image1_1602937383.jpg,autres-animaux
Âne Arabe,850 000 CFA,"Kébémer, Sénégal",https://images.coinafrique.com/thumb_2697117_uploaded_image1_1602773283.jpg,autres-animaux
Bœufs,250 000 CFA,"Louga, Sénégal",https://images.coinafrique.com/thumb_2694722_uploaded_image1_1602689183.jpg,autres-animaux
Bœufs,350 000 CFA,"Louga, Sénégal",https://images.coinafrique.com/thumb_2694720_uploaded_image1_1602689075.jpg,autres-animaux
Bœufs,350 000 CFA,"Louga, Sénégal",https://images.coinafrique.com/thumb_2694719_uploaded_image1_1602688985.jpg,autres-animaux
Vaches laitières,2 000 000 CFA,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2687649_uploaded_image1_1602441772.jpg,autres-animaux
Chèvre Bouc de race,200 000 CFA,"Louga, Sénégal",https://images.coinafrique.com/thumb_2675855_uploaded_image1_1601992602.jpg,autres-animaux
Bouc chèvre,100 000 CFA,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_2673741_uploaded_image2_1601909107.jpeg,autres-animaux
Paon bleu,225 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2663712_uploaded_image1_1601554766.jpg,autres-animaux
Chatons,Prix sur demande,"Gorée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2637004_uploaded_image1_1600508302.jpg,autres-animaux
Oie,100 000 CFA,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2630503_uploaded_image1_1600266971.jpg,autres-animaux
Oiseau Maknol,Prix sur demande,"Kaffrine, Sénégal",https://images.coinafrique.com/thumb_2583338_uploaded_image1_1598650419.jpg,autres-animaux
Oies,80 000 CFA,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_2550824_uploaded_image1_1597673774.jpg,autres-animaux
Vaches hollandaises,Prix sur demande,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2434087_uploaded_image1_1594647765.jpg,autres-animaux
Géniteur hollandais Holstein,1 200 000 CFA,"Mboro, Sénégal",https://images.coinafrique.com/thumb_2430101_uploaded_image1_1594560513.jpg,autres-animaux
Dindes,Prix sur demande,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2421638_uploaded_image1_1594369039.jpg,autres-animaux
Souris blanc,Prix sur demande,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2407511_uploaded_image1_1594131854.jpg,autres-animaux
Couples Paons,250 000 CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2394305_uploaded_image2_1593898972.jpeg,autres-animaux
Chat blanc turc,150 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2388043_uploaded_image1_1593787521.jpg,autres-animaux
Dinde,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2351112_uploaded_image1_1593181120.jpg,autres-animaux
Kittens / chatons,90 000 CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2319268_uploaded_image1_1592689460.jpg,autres-animaux
Perruches,Prix sur demande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2296024_uploaded_image1_1592332889.jpg,autres-animaux
Oies,130 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2281845_uploaded_image1_1592124037.jpg,autres-animaux
Vache,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2276153_uploaded_image1_1592008517.jpg,autres-animaux
Oies,1 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2275120_uploaded_image1_1591990153.jpg,autres-animaux
Taureau Nélore,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2251055_uploaded_image1_1591656431.jpg,autres-animaux
Chaton york chocolat,150 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2240976_uploaded_image1_1591487576.jpg,autres-animaux
Boeufs,600 000 CFA,"Bambey, Sénégal",https://images.coinafrique.com/thumb_2239779_uploaded_image1_1591466346.jpg,autres-animaux
Poussins brahman et cochin,Prix sur demande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2230369_uploaded_image1_1591316836.jpg,autres-animaux
Boeufs,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2161624_uploaded_image1_1590236359.jpg,autres-animaux
Bœuf élevage,750 000 CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2147334_uploaded_image1_1590007941.jpg,autres-animaux
Boeuf,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2101700_uploaded_image1_1589308300.jpg,autres-animaux
Boeuf,Prix sur demande,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2088141_uploaded_image1_1589099089.jpg,autres-animaux
Chèvre Race Boer,650 000 CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2061898_uploaded_image1_1588694077.jpg,autres-animaux
Chaton persan blanc,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2052355_uploaded_image1_1588568181.jpg,autres-animaux
Chaton persan chinchilla,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2025374_uploaded_image1_1588119661.jpg,autres-animaux
Boeuf,475 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_1998573_uploaded_image1_1587685670.89.jpeg,autres-animaux
Chaton,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_1962491_uploaded_image1_1587134135.76.jpeg,autres-animaux
Bœufs,Prix sur demande,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_1954085_uploaded_image1_1587026162.65.jpeg,autres-animaux
Vaches,Prix sur demande,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_1935629_uploaded_image1_1586731094.02.png,autres-animaux
Chaton Persan,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_1935403_uploaded_image1_1586726495.69.png,autres-animaux
Perruches,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_1934309_uploaded_image1_1586712626.03.png,autres-animaux
Chat Siamois,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_1899735_uploaded_image1_1586139854.78.png,autres-animaux
Dindon rouge,30 000 CFA,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1890125_uploaded_image1_1585933665.81.png,autres-animaux
Chat siamois,350 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1825906_uploaded_image2_1584739800.55.png,autres-animaux
Bœuf,600 000 CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_1606230_uploaded_image1_1581008311.59.png,autres-animaux
Boeufs,750 000 CFA,"Tambacounda, Sénégal",https://images.coinafrique.com/thumb_1544433_uploaded_image1_1580089804.86.png,autres-animaux
Couple de chèvre,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1521675_uploaded_image1_1579700066.65.png,autres-animaux
Vaches,275 000 CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_1500655_uploaded_image1_1579358078.9.png,autres-animaux
Bœuf,700 000 CFA,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_1495773_uploaded_image1_1579276951.77.png,autres-animaux
Dindes - canards et colverts,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1490889_uploaded_image1_1579188174.8.png,autres-animaux
Biscuit en poudre pour betail,4 000 CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_1459836_uploaded_image1_1578670978.71.png,autres-animaux
Perruches,Prix sur demande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_1453837_uploaded_image1_1578583493.67.png,autres-animaux
Perruches,Prix sur demande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_1453830_uploaded_image1_1578583361.91.png,autres-animaux
Perruches,Prix sur demande,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1441558_uploaded_image1_1578406878.24.png,autres-animaux
Oies toulouse,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1428089_uploaded_image1_1578172839.3.png,autres-animaux
Cheval,400 000 CFA,"Fatick, Sénégal",https://images.coinafrique.com/thumb_1421206_uploaded_image2_1578050744.82.png,autres-animaux
Cheval,400 000 CFA,"Fatick, Sénégal",https://images.coinafrique.com/thumb_1421196_uploaded_image1_1578050637.48.png,autres-animaux
Oies de guinée,Prix sur demande,"Thies, Sénégal",https://images.coinafrique.com/thumb_1417652_uploaded_image1_1577968881.34.png,autres-animaux
Perruches,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1395711_uploaded_image1_1577438640.7.png,autres-animaux
Perruches,Prix sur demande,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1395598_uploaded_image1_1577437294.33.png,autres-animaux
Oiseaux exotiques,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1393968_uploaded_image1_1577393598.45.png,autres-animaux
Perruches,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1389654_uploaded_image1_1577304861.89.png,autres-animaux
Cailles,12 000 CFA,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1376905_uploaded_image1_1577034747.91.png,autres-animaux
Oies,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1322739_uploaded_image1_1576006817.07.png,autres-animaux
Oies,60 000 CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1311792_uploaded_image1_1575817543.97.png,autres-animaux
Paon bleu,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1310387_uploaded_image1_1575790267.47.png,autres-animaux
Bœufs,350 000 CFA,Sénégal,https://images.coinafrique.com/thumb_1198114_uploaded_image1_1573729988.56.png,autres-animaux
Boeuf,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1129419_uploaded_image1_1572391697.86.png,autres-animaux
Mouton ladoum pure sang,Prix sur demande,Sénégal,https://images.coinafrique.com/thumb_1011139_uploaded_image1_1569950027.26.png,autres-animaux
Oies  bourbonaises,50 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_990474_uploaded_image1_1569491306.15.png,autres-animaux
Caille,1 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_931708_uploaded_image1_1568194736.45.png,autres-animaux
Verrat de race Large white,200 000 CFA,Sénégal,https://images.coinafrique.com/thumb_929881_uploaded_image1_1568141260.81.png,autres-animaux
Chèvre Balami,200 000 CFA,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_917895_uploaded_image1_1567801722.96.png,autres-animaux
Bœuf,400 000 CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_885779_uploaded_image2_1566997623.56.png,autres-animaux
Poisson d'aquarium,35 000 CFA,Sénégal,https://images.coinafrique.com/thumb_863425_uploaded_image1_1566425287.55.png,autres-animaux
Perruches,Prix sur demande,Sénégal,https://images.coinafrique.com/thumb_845280_uploaded_image1_1565952077.54.png,autres-animaux
Carpe Koï Japonaise ( Aquarium),50 000 CFA,"Dakar-Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_827220_uploaded_image1_1565349629.12.png,autres-animaux
Perruches,Prix sur demande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_751123_uploaded_image1_1563297186.25.png,autres-animaux
